BOR;AN;nofinesset;nofinessej;INTMED;INTPHA;INTODO;INTGEN;INTURG;DOCJU;FFI;INTTOT
Q22;2019;740000237;740781133;56;;;29;;;12;97
Q22;2019;740000294;740781208;;;;1;;;;1
Q22;2019;740000302;740781133;;;;5;;;;5
Q22;2019;740000328;740790381;1;1;;5;;;;7
Q22;2019;740013412;740781133;1;;;;;;;1
Q22;2019;740781026;740000211;1;;;;;;;1
Q22;2019;740781141;740790258;15;2;;25;;;16;58
Q22;2019;740781224;740001839;4;;;22;;;1;27
Q22;2019;750000481;750110025;27;1;;1;;;4;33
Q22;2019;750000499;750062036;95;5;0;19;0;;10;129
Q22;2019;750000507;750058844;2;;;;;;;2
Q22;2019;750000523;750150120;85;5;;;8;;27;125
Q22;2019;750000549;750150229;76;2;;;;;14;92
Q22;2019;750006538;940016819;8;0;0;0;0;;0;8
Q22;2019;750007668;750719270;3;;;;;;;3
Q22;2019;750039448;750720914;4;;;;;;3;7
Q22;2019;750041543;750712184;3;0;21;2;1;;2;29
Q22;2019;750052037;;1;;;;;;;1
Q22;2019;750055287;750806853;1;;;;;;2;3
Q22;2019;750057028;750005068;1;;;;;;;1
Q22;2019;750100018;750712184;19;3;0;11;0;;4;37
Q22;2019;750100042;750712184;137;16;1;35;5;;19;213
Q22;2019;750100075;750712184;129;19;0;8;1;;29;186
Q22;2019;750100083;750712184;12;2;5;9;0;;1;29
Q22;2019;750100091;750712184;126;12;0;23;6;;16;183
Q22;2019;750100109;750712184;92;5;0;16;5;;12;130
Q22;2019;750100125;750712184;302;26;27;27;7;;64;453
Q22;2019;750100166;750712184;204;21;0;20;3;;44;292
Q22;2019;750100208;750712184;185;21;1;12;5;;32;256
Q22;2019;750100232;750712184;279;26;0;28;5;;39;377
Q22;2019;750100273;750712184;92;11;0;15;1;;12;131
Q22;2019;750100299;750712184;4;0;0;4;1;;1;10
Q22;2019;750150013;750811887;6;;;;;;3;9
Q22;2019;750150104;750720476;44;3;;;;;15;62
Q22;2019;750150146;750720609;3;;;;;;8;11
Q22;2019;750150187;750000143;1;;;1;;;;2
Q22;2019;750150237;750006728;31;;;;;;9;40
Q22;2019;750150260;750006728;;;;2;;;;2
Q22;2019;750150344;750720468;;;;3;;;;3
Q22;2019;750160012;750813321;52;3;;;;;1;56
Q22;2019;750170102;750721391;3;;;;;;;3
Q22;2019;750300097;750813305;3;;;;;;;3
Q22;2019;750301160;750001067;4;;;;;;;4
Q22;2019;750801441;750712184;7;0;0;7;4;;1;19
Q22;2019;750803447;750712184;168;15;0;16;2;;41;242
Q22;2019;750803454;750712184;121;18;0;13;3;;17;172
Q22;2019;760000018;760780023;23;2;;37;;;12;74
Q22;2019;760000133;760780213;;;;1;;;;1
Q22;2019;760000141;760780239;9;;;7;;;2;18
Q22;2019;760000158;760780239;461;43;;149;;;19;672
Q22;2019;760000166;760780247;39;4;;;;;2;45
Q22;2019;760000174;760780254;0;1;0;0;0;;0;1
Q22;2019;760000182;760780262;11;;;;;;;11
Q22;2019;760000190;760780270;51;;;;;;5;56
Q22;2019;760000356;760780726;5;;2;1;;;2;10
Q22;2019;760000364;760780734;1;0;0;9;0;;3;13
Q22;2019;760000372;760780742;2;;;3;4;;;9
Q22;2019;760000463;760024042;28;4;;25;;;6;63
Q22;2019;760000620;760782227;1;1;;;;;1;3
Q22;2019;760021329;760000448;1;;;;;;;1
Q22;2019;760028985;760012039;1;;;;;;;1
Q22;2019;760028993;760921429;1;;;;;;;1
Q22;2019;760780692;760025734;7;;;;;;;7
Q22;2019;760781070;760780726;9;;;;;;6;15
Q22;2019;760783522;760780239;15;1;;4;;;;20
Q22;2019;760783530;760780239;;;;2;;;;2
Q22;2019;760805770;760780726;74;2;;19;;;21;116
Q22;2019;770000131;770021145;2;;;11;;;8;21
Q22;2019;770000149;770021152;;;;0;7;;12;19
Q22;2019;770000156;770110054;5;0;0;23;13;;37;78
Q22;2019;770000164;770021152;10;;;0;;;1;11
Q22;2019;770000172;770110070;4;;;2;2;;;8
Q22;2019;770000446;770021145;16;;;13;0;;45;74
Q22;2019;770019032;770021145;22;;;14;;;40;76
Q22;2019;770020949;770015030;1;;;;;;;1
Q22;2019;780000287;780110011;4;;;10;;;38;52
Q22;2019;780000295;780002697;11;;;8;;;;19
Q22;2019;780000311;780001236;50;1;;9;;;50;110
Q22;2019;780000329;780110052;0;0;0;11;0;;14;25
Q22;2019;780000337;780001236;6;2;;2;;;5;15
Q22;2019;780000378;780130027;;;;1;;;;1
Q22;2019;780000402;780024113;0;0;0;4;0;;5;9
Q22;2019;780000410;780140059;1;;;;;;1;2
Q22;2019;780001657;780530010;;;;;;;1;1
Q22;2019;780140018;750005068;3;;;1;;;;4
Q22;2019;780150066;780808614;4;;;;;;;4
Q22;2019;780300323;780003679;1;;;;;;;1
Q22;2019;780800256;780110078;95;3;;20;11;;15;144
Q22;2019;790000087;790000012;45;0;0;28;5;;7;85
Q22;2019;790000111;790019491;;;;1;;;;1
Q22;2019;790019848;790006654;;;;;;;12;12
Q22;2019;800000143;800000028;15;1;0;14;0;;8;38
Q22;2019;800000184;800000036;;;;1;;;;1
Q22;2019;800000192;800000044;49;;;9;;;;58
Q22;2019;800000200;800000051;5;;;1;;;;6
Q22;2019;800000226;800000069;;1;;9;;;;10
Q22;2019;800000390;800000085;;;;3;4;;;7
Q22;2019;800000432;800000093;;;;5;;;;5
Q22;2019;800000457;800000119;10;1;0;1;0;;2;14
Q22;2019;800006124;800000044;298;41;;13;;;13;365
Q22;2019;800016768;800003071;0;;;1;;;;1
Q22;2019;800016776;800000085;;;;1;;;;1
Q22;2019;810000505;810000331;16;0;0;6;0;;4;26
Q22;2019;810000521;810000380;13;;;14;3;;3;33
Q22;2019;810000562;810000455;3;;;;3;;;6
Q22;2019;810100008;;4;;;;;;;4
Q22;2019;820000032;820000016;21;;;4;11;;3;39
Q22;2019;830000279;830100517;0;0;0;9;0;;0;9
Q22;2019;830000287;830100525;0;0;0;11;0;;0;11
Q22;2019;830000295;830100533;;1;;7;7;;1;16
Q22;2019;830000311;830100566;5;;;13;;;11;29
Q22;2019;830000337;830100590;;;;3;;;;3
Q22;2019;830000345;830100616;44;;;26;;;17;87
Q22;2019;830000600;830101200;3;0;0;0;0;;0;3
Q22;2019;830100558;690781810;1;;;;;;4;5
Q22;2019;830100574;750821092;25;;;39;1;;;65
Q22;2019;830100582;750721334;1;;;;;;;1
Q22;2019;830100608;830100616;2;;;2;;;2;6
Q22;2019;830202743;830100616;1;;;;;;;1
Q22;2019;830206298;830100517;;0;0;1;0;;0;1
Q22;2019;840000343;840000012;;;;;;;3;3
Q22;2019;840000350;840000657;0;2;0;0;0;;0;2
Q22;2019;840000392;840000046;;;;2;;;5;7
Q22;2019;840000418;840004659;;;;2;3;;;5
Q22;2019;840000483;840000087;;;;5;;;2;7
Q22;2019;840000491;130041916;;;;2;;;;2
Q22;2019;840001861;840006597;16;0;0;38;0;;38;92
Q22;2019;850000118;850013244;;;;1;;;;1
Q22;2019;850000142;850000019;45;3;;34;14;;;96
Q22;2019;850000175;850009010;3;1;0;14;0;;0;18
Q22;2019;850000191;850000043;0;0;0;1;0;;;1
Q22;2019;850000209;850000019;;;;4;1;;;5
Q22;2019;850000225;850000019;;;;5;;;;5
Q22;2019;850000241;850000084;;;;17;;;;17
Q22;2019;850000258;850000092;4;;;2;;;2;8
Q22;2019;850009630;850000035;0;0;0;12;;;0;12
Q22;2019;860000017;860780048;32;;;;;;;32
Q22;2019;860000025;860013382;3;1;0;9;1;;0;14
Q22;2019;860000033;860013382;;;;;;;1;1
Q22;2019;860000058;860014208;;;;1;;;;1
Q22;2019;860000223;860014208;305;33;;46;17;;3;404
Q22;2019;870000064;870000015;187;38;1;6;8;;8;248
Q22;2019;870000098;870000023;4;1;;1;4;;3;13
Q22;2019;870000270;870000031;;;;2;;;2;4
Q22;2019;870000288;870017415;2;;;;;;;2
Q22;2019;870000551;870014503;;;;1;;;;1
Q22;2019;870000601;870014248;0;;;1;;;;1
Q22;2019;870001567;870014503;;;;1;;;;1
Q22;2019;870003514;870000015;5;0;0;1;0;;0;6
Q22;2019;870006137;870002466;26;;;1;;;1;28
Q22;2019;870014859;870000015;27;1;0;11;1;;1;41
Q22;2019;880000021;880007059;26;;;17;1;;1;45
Q22;2019;880000047;880780077;3;;;5;3;;3;14
Q22;2019;880000054;880007299;;1;;6;;;2;9
Q22;2019;880000062;880780093;3;0;0;15;0;;3;21
Q22;2019;880000088;880780119;6;;;;;;;6
Q22;2019;880006663;880007059;2;;;;;;;2
Q22;2019;890008956;890001738;1;;;;;;;1
Q22;2019;890975519;890000052;4;;;;;;3;7
Q22;2019;890975527;890000037;14;;;6;3;;6;29
Q22;2019;890975535;890000409;;;;3;;;;3
Q22;2019;890975543;890000417;1;;;;2;;0;3
Q22;2019;890975550;890970569;;;;3;;;36;39
Q22;2019;900002429;700004096;4;;;;;;1;5
Q22;2019;900003039;900000365;47;2;0;28;5;;26;108
Q22;2019;910000272;910110014;5;;;;;;11;16
Q22;2019;910000280;910019447;;;;6;;;;6
Q22;2019;910000298;910110055;4;;;10;10;;42;66
Q22;2019;910000306;910110055;7;;;8;4;;13;32
Q22;2019;910000314;910002773;;;;;7;;;7
Q22;2019;910000330;910140029;3;;;1;;;9;13
Q22;2019;910001973;910019447;;;;12;;;3;15
Q22;2019;910018423;910110055;;;;;5;;6;11
Q22;2019;910020254;910002773;106;1;;;2;;75;184
Q22;2019;910110071;910110055;;;;;;;4;4
Q22;2019;910140037;750720914;5;;;;;;1;6
Q22;2019;910150028;750811184;;;;;;;3;3
Q22;2019;910300011;910000348;2;;;;;;;2
Q22;2019;910300219;910003888;4;;;;;;;4
Q22;2019;910310028;920030269;1;;;;;;;1
Q22;2019;910803543;910017615;4;;;;;;;4
Q22;2019;920000460;750813321;23;3;;;;;2;28
Q22;2019;920000569;920026374;;;;;;;6;6
Q22;2019;920000577;920110020;2;0;1;7;2;;12;24
Q22;2019;920000585;920026374;9;;;10;;;8;27
Q22;2019;920000619;920009909;7;;;;;;1;8
Q22;2019;920000643;920032505;4;;;14;;;2;20
Q22;2019;920000650;920150059;117;14;;;;;15;146
Q22;2019;920000684;920150091;16;3;;;;;;19
Q22;2019;920002177;920804465;9;;;1;;;;10
Q22;2019;920007408;950140012;0;0;0;2;0;;0;2
Q22;2019;920007549;920007499;1;;;;;;;1
Q22;2019;920027711;940140049;6;;;;;;3;9
Q22;2019;920100013;750712184;77;7;0;20;3;;9;116
Q22;2019;920100021;750712184;49;6;0;17;7;;19;98
Q22;2019;920100039;750712184;144;14;0;24;8;;44;234
Q22;2019;920100047;750712184;47;2;4;24;2;;22;101
Q22;2019;920100054;750712184;29;1;0;1;6;;10;47
Q22;2019;920100062;750712184;17;0;0;5;1;;3;26
Q22;2019;920120011;750821092;16;5;0;0;13;;1;35
Q22;2019;920140019;750005068;1;0;;;;;;1
Q22;2019;920140027;750720575;4;;;;;;;4
Q22;2019;920170115;920718053;1;;;;;;;1
Q22;2019;920300043;920001526;8;1;;3;;;;12
Q22;2019;920300191;920000767;1;;;;;;;1
Q22;2019;920300365;920815388;2;0;0;0;0;;;2
Q22;2019;920300753;920810736;4;;;;;;;4
Q22;2019;920300787;920000981;;;;10;;;;10
Q22;2019;920811635;780140059;1;;;;;;2;3
Q22;2019;930000286;930021480;28;0;0;13;0;;48;89
Q22;2019;930000294;930021480;1;;;;;;2;3
Q22;2019;930000302;930110036;60;1;;;;;17;78
Q22;2019;930000328;930110051;44;2;;39;4;;36;125
Q22;2019;930000336;930110069;39;4;;39;16;;22;120
Q22;2019;930000344;930140025;19;;;2;;;19;40
Q22;2019;930001433;930110051;2;;;;;;;2
Q22;2019;930006648;750721235;1;;;;;;;1
Q22;2019;930015458;930003975;1;;;;;;;1
Q22;2019;930100011;750712184;1;0;0;2;0;;0;3
Q22;2019;930100037;750712184;68;7;0;15;9;;32;131
Q22;2019;930100045;750712184;19;2;0;19;6;;14;60
Q22;2019;930706239;930110051;;;;5;;;;5
Q22;2019;940000573;940110018;76;3;0;22;0;;28;129
Q22;2019;940000599;940110042;26;0;0;20;5;;53;104
Q22;2019;940000607;940140015;8;0;0;0;0;;0;8
Q22;2019;940000615;940140023;6;;;;;;4;10
Q22;2019;940000631;940140049;18;4;0;3;0;;3;28
Q22;2019;940000649;940150014;25;;;;7;;12;44
Q22;2019;940000656;940160013;1;;;;;;;1
Q22;2019;940000664;940160013;76;8;;;;;32;116
Q22;2019;940006679;940017338;1;;;;;;;1
Q22;2019;940016868;940016819;21;0;0;0;0;;5;26
Q22;2019;940021157;750005068;1;;;;;;;1
Q22;2019;940100027;750712184;177;10;7;23;8;;65;290
Q22;2019;940100035;750712184;7;0;6;8;2;;1;24
Q22;2019;940100043;750712184;349;36;2;46;8;;84;525
Q22;2019;940100050;750712184;2;0;0;3;0;;0;5
Q22;2019;940100068;750712184;21;3;0;1;1;;14;40
Q22;2019;940120017;750821092;12;2;;13;;;;27
Q22;2019;940300270;940000771;1;;;;;;;1
Q22;2019;940300445;940000854;5;;;;;;;5
Q22;2019;940700032;940001027;2;;;;;;;2
Q22;2019;940700040;570010181;1;;;;;;;1
Q22;2019;940806490;750810798;2;0;0;0;0;;0;2
Q22;2019;950000307;950110015;40;4;;32;4;;28;108
Q22;2019;950000315;950001370;;;;13;1;;1;15
Q22;2019;950000323;950013870;18;;;25;;;59;102
Q22;2019;950000331;950110049;13;0;0;28;5;;50;96
Q22;2019;950000349;950015289;;;;3;;;;3
Q22;2019;950000364;950110080;27;0;0;9;5;;60;101
Q22;2019;950000398;950140012;0;0;0;1;0;;0;1
Q22;2019;950002568;920030269;1;;;;;;;1
Q22;2019;950630012;750721334;;;;;;;1;1
Q22;2019;950806166;950001453;1;;;;;;;1
Q22;2019;970100020;970100152;;;;2;;;;2
Q22;2019;970100111;970100343;2;;;;;;;2
Q22;2019;970100392;970100178;4;0;0;23;0;;7;34
Q22;2019;970100400;970100186;0;0;0;2;0;;2;4
Q22;2019;970100418;970100194;0;0;0;0;0;;1;1
Q22;2019;970100442;970100228;150;;;86;3;;40;279
Q22;2019;970100475;970100277;8;;;;;;1;9
Q22;2019;970100483;970100285;4;1;1;5;;;2;13
Q22;2019;970102596;970100491;2;;;;;;;2
Q22;2019;970200028;970208906;1;;;;;;;1
Q22;2019;970200044;970202164;;;;;;;1;1
Q22;2019;970200069;970202180;0;0;0;7;0;;0;7
Q22;2019;970211165;970211157;6;;;;;;3;9
Q22;2019;970211173;970211157;;;;;;;1;1
Q22;2019;970211215;970211207;263;;;;;;;263
Q22;2019;970211223;970211207;13;;;;;;;13
Q22;2019;970211231;970211207;8;;;;;;6;14
Q22;2019;970211249;970211207;6;;;;;;2;8
Q22;2019;970211256;970211207;44;;;;;;;44
Q22;2019;970300026;970302022;23;0;0;40;0;;8;71
Q22;2019;970300083;970302121;0;0;0;9;8;;0;17
Q22;2019;970305637;970305629;;;;;;;1;1
Q22;2019;970400016;970411005;5;;;1;;;;6
Q22;2019;970400024;970408589;103;0;0;49;3;;3;158
Q22;2019;970400057;970408589;153;0;0;113;0;;3;269
Q22;2019;970400065;970421038;16;0;0;26;0;;0;42
Q22;2019;970400073;970403606;0;0;0;23;0;;0;23
Q22;2019;970400081;970408589;1;0;0;2;0;;0;3
Q22;2019;970400180;970408589;2;0;0;5;0;;0;7
Q22;2019;970404588;970404539;;;;2;;;;2
Q22;2019;970423000;970430906;;;;6;;;3;9
Q22;2019;970463139;970408589;1;0;0;0;0;;0;1
Q22;2019;980500011;980500003;18;;;11;12;;15;56
Q22;2018;010000024;010780054;29;3;;23;3;;7;65
Q22;2018;010000032;010780062;1;;;;;;;1
Q22;2018;010000065;010780096;;;;7;;;;7
Q22;2018;010000198;010007987;1;;;;;;;1
Q22;2018;010000495;010783009;6;;;1;;;;7
Q22;2018;010780492;360000707;1;;;;;;;1
Q22;2018;020000162;020000063;36;4;0;18;3;;21;82
Q22;2018;020000394;020000253;0;0;0;2;3;;24;29
Q22;2018;020000519;020000261;1;1;;3;;;16;21
Q22;2018;020000535;020000287;;;;3;;;5;8
Q22;2018;020000543;020000295;1;;;;;;;1
Q22;2018;020001061;020004404;;;;1;;;10;11
Q22;2018;020003877;020000253;0;0;0;0;0;;1;1
Q22;2018;020006664;020000063;3;;;;;;;3
Q22;2018;030000061;030780092;16;0;0;13;2;;18;49
Q22;2018;030000079;030780100;26;;;2;5;;14;47
Q22;2018;030000087;030780118;29;2;0;14;1;;8;54
Q22;2018;030000160;030780282;0;0;0;0;0;;1;1
Q22;2018;030007942;030002158;0;0;0;0;0;;1;1
Q22;2018;030781116;030000426;1;;;;;;;1
Q22;2018;030781637;030780100;4;;;;;;3;7
Q22;2018;040000093;040780215;;;;12;;;;12
Q22;2018;040000135;050002948;0;0;0;3;0;;0;3
Q22;2018;040000911;040788879;;;;8;;;;8
Q22;2018;050000231;050000116;0;0;0;6;0;;0;6
Q22;2018;050000256;050000124;;;;5;2;;;7
Q22;2018;050000348;050002948;0;5;0;17;0;;0;22
Q22;2018;060000304;060780657;;;;1;;;;1
Q22;2018;060000478;060780897;0;0;0;25;0;;4;29
Q22;2018;060000510;060780954;10;0;0;11;2;;1;24
Q22;2018;060000528;060780962;20;2;;;;;;22
Q22;2018;060000544;060780988;22;1;1;15;1;;7;47
Q22;2018;060002102;060791761;;;;10;;;;10
Q22;2018;060010899;060785011;6;0;0;0;;;0;6
Q22;2018;060023694;060023686;;;;1;;;;1
Q22;2018;060780145;060000049;;;;1;;;;1
Q22;2018;060780517;060000239;1;;;;;;;1
Q22;2018;060780947;060800174;36;;;5;;;0;41
Q22;2018;060780996;630786754;15;;;;;;;15
Q22;2018;060785003;060785011;126;3;0;11;6;;9;155
Q22;2018;060785219;060780608;;1;;;;;;1
Q22;2018;060785227;060780608;;;;1;;;;1
Q22;2018;060788957;060785011;11;0;0;2;;;1;14
Q22;2018;060789195;060785011;81;0;0;4;;;6;91
Q22;2018;060789674;130037815;;;;6;;;;6
Q22;2018;060790862;060001997;;;;1;;;;1
Q22;2018;060791811;060010808;;;;8;;;;8
Q22;2018;060794013;060790797;5;;;;;;;5
Q22;2018;060800166;060780608;;1;;;;;;1
Q22;2018;060800174;;10;;;;;;;10
Q22;2018;060800182;060002912;;;;1;;;;1
Q22;2018;070000013;070002878;;;;;;;1;1
Q22;2018;070000047;070780127;;;;;;;1;1
Q22;2018;070000179;070780358;11;0;0;24;0;;3;38
Q22;2018;070000195;070780374;;;;;;;1;1
Q22;2018;070000609;070005566;0;0;0;11;0;;13;24
Q22;2018;070780317;630786754;1;;;;;;;1
Q22;2018;070784517;070002878;4;;;;;;;4
Q22;2018;080000110;080000037;;;;7;2;;2;11
Q22;2018;080000219;080001969;2;;;4;;;;6
Q22;2018;080000250;540019726;3;;;1;;;;4
Q22;2018;080000318;080000086;4;;;;;;;4
Q22;2018;080000425;080000615;28;0;0;23;2;;9;62
Q22;2018;080005960;080000615;0;;;1;;;;1
Q22;2018;090000175;090781774;12;;;10;;;;22
Q22;2018;090000183;090781816;2;;;6;;;;8
Q22;2018;090002841;090781774;1;;;;;;;1
Q22;2018;100000090;100000017;45;0;0;13;8;;10;76
Q22;2018;100000108;100000033;2;;;1;;;;3
Q22;2018;100000199;100006279;;;;6;;;;6
Q22;2018;100010362;100010347;1;;;;;;;1
Q22;2018;110000023;110780061;10;;;14;8;;11;43
Q22;2018;110000056;110780137;5;2;;22;;;1;30
Q22;2018;110002953;110780137;1;;;;;;;1
Q22;2018;110780228;110000114;2;;;;;;;2
Q22;2018;110786324;;2;;;;;;;2
Q22;2018;120000039;120780044;10;;;23;;;;33
Q22;2018;120000054;120780069;0;0;0;7;0;;0;7
Q22;2018;120000070;120780085;;;;;1;;;1
Q22;2018;120004569;120004528;;;;5;;;2;7
Q22;2018;120780283;630786754;2;;;;;;;2
Q22;2018;130000235;130780554;0;0;0;12;;;2;14
Q22;2018;130000409;130041916;36;4;;20;;;3;63
Q22;2018;130000433;130781131;6;1;;;;;;7
Q22;2018;130000516;130781339;1;;;4;;;;5
Q22;2018;130000565;130781446;2;2;;15;;;3;22
Q22;2018;130001225;130782634;2;2;;16;;;9;29
Q22;2018;130001647;130784127;61;7;;;;;4;72
Q22;2018;130002215;130785512;;;;7;;;3;10
Q22;2018;130002496;130786494;10;;;;;;;10
Q22;2018;130002827;130789274;0;0;0;6;0;;3;9
Q22;2018;130002835;130789316;20;0;0;0;0;;15;35
Q22;2018;130008238;130044118;;;;1;;;;1
Q22;2018;130041767;130041262;1;;;;;;;1
Q22;2018;130043664;130002157;5;3;;;;;;8
Q22;2018;130780083;130000060;2;;;;;;;2
Q22;2018;130780521;130786049;161;17;;46;;;9;233
Q22;2018;130781438;130000557;1;;;1;;;;2
Q22;2018;130781479;130000599;0;1;0;0;0;;;1
Q22;2018;130783236;130786049;117;24;;;17;;;158
Q22;2018;130783293;130786049;219;56;21;44;;;8;348
Q22;2018;130783764;920030269;;;;7;;;;7
Q22;2018;130784051;130037823;1;;;;;;;1
Q22;2018;130784085;920030921;1;;;;;;;1
Q22;2018;130784226;130804032;;;;;;;1;1
Q22;2018;130784234;130786049;70;10;;8;;;;88
Q22;2018;130784598;130001852;1;;;;;;;1
Q22;2018;130784812;130001985;;;;1;;;;1
Q22;2018;130786742;750821092;15;3;;64;0;;;82
Q22;2018;130786924;130037815;2;;;;;;;2
Q22;2018;130789159;920030269;;;;1;;;;1
Q22;2018;130790157;130789316;1;0;0;0;0;;0;1
Q22;2018;130804297;130786049;68;2;;;1;;;71
Q22;2018;130809015;130001928;;;;2;;;;2
Q22;2018;130811102;130007487;1;;;;;;;1
Q22;2018;140000027;140000035;16;1;;13;3;;3;36
Q22;2018;140000076;140000092;4;;;;;;;4
Q22;2018;140000209;140000100;309;44;0;37;;;22;412
Q22;2018;140000233;140000118;2;;;;;;2;4
Q22;2018;140000258;140000415;2;;;;;;;2
Q22;2018;140000340;140025800;1;;;;;;;1
Q22;2018;140000373;140000159;;;;;;;2;2
Q22;2018;140000456;140000316;17;2;0;1;;;3;23
Q22;2018;140000555;140000639;35;2;;;2;;;39
Q22;2018;140004136;140000092;5;;;;;;;5
Q22;2018;140004383;140000100;12;1;0;4;;;2;19
Q22;2018;140017278;610787285;2;;;;;;;2
Q22;2018;140024886;140000092;6;1;;3;3;;;13
Q22;2018;140025255;310020383;;;;2;;;;2
Q22;2018;140026410;140026279;5;;;;;;;5
Q22;2018;140027681;610787764;1;;;;;;;1
Q22;2018;150000032;150780088;;;;3;;;1;4
Q22;2018;150000040;150780096;15;0;0;19;21;;14;69
Q22;2018;150000164;150780468;;;;1;;;;1
Q22;2018;150000180;150780500;;;;;;;1;1
Q22;2018;150780773;150780088;;;;;;;1;1
Q22;2018;160000253;160000451;63;0;0;;0;;;63
Q22;2018;160000311;160000485;;;;2;;;;2
Q22;2018;160000345;160000501;13;;;;;;;13
Q22;2018;160015368;160014411;5;1;;;;;;6
Q22;2018;170000038;170780050;;;;4;;;;4
Q22;2018;170000087;170024194;45;2;;32;4;;5;88
Q22;2018;170000103;170780175;24;0;0;19;;;1;44
Q22;2018;170000129;170780191;2;;;8;;;;10
Q22;2018;170000152;170780225;4;;;14;;;;18
Q22;2018;170020994;170780175;1;0;0;0;;;0;1
Q22;2018;170780803;170017321;2;;;;;;;2
Q22;2018;170782981;170024194;5;;;2;;;;7
Q22;2018;170783146;170780050;4;;;;;;;4
Q22;2018;170792220;170780175;0;0;0;1;;;0;1
Q22;2018;180000010;180000028;7;1;0;4;1;;9;22
Q22;2018;180000176;180001158;1;;;;;;;1
Q22;2018;180000200;180000051;0;0;0;3;0;;2;5
Q22;2018;180000283;180000069;;;;2;;;;2
Q22;2018;180009490;180006496;1;;;;;;;1
Q22;2018;190000018;190000042;32;2;0;12;1;;0;47
Q22;2018;190000026;190000059;10;;;8;;;1;19
Q22;2018;190000091;190000075;1;1;;5;;;4;11
Q22;2018;190002493;190000059;;;;;;;1;1
Q22;2018;190005165;190002519;;;;;;;1;1
Q22;2018;190011601;190000042;4;;;;;;;4
Q22;2018;210003059;210987400;;;;1;;;;1
Q22;2018;210012670;210011367;2;;;;;;;2
Q22;2018;210013157;210780706;2;;;;;;;2
Q22;2018;210780144;750721235;2;;;;;;;2
Q22;2018;210780276;210003208;1;;;;;;;1
Q22;2018;210780789;210003208;1;;;;;;;1
Q22;2018;210986089;210780581;5;;;4;;;2;11
Q22;2018;210987046;210987038;1;;;;;;;1
Q22;2018;210987558;210780581;464;39;3;119;;;20;645
Q22;2018;210987632;210780607;15;1;;2;;;;18
Q22;2018;210987657;210012175;12;;;;;;1;13
Q22;2018;210987673;210012142;;;;2;;;;2
Q22;2018;210987699;210780706;5;0;0;2;0;;0;7
Q22;2018;210987731;210780417;33;3;;2;;;;38
Q22;2018;220000012;220000020;39;1;0;25;;;8;73
Q22;2018;220000095;220000046;;;;16;;;;16
Q22;2018;220000194;560014748;;;;;;;1;1
Q22;2018;220000343;220000079;;;;12;;;;12
Q22;2018;220000368;220000103;4;;;14;;;7;25
Q22;2018;220000541;220000152;;;;2;4;;;6
Q22;2018;220001259;220005045;;;;1;;;;1
Q22;2018;220022800;220000673;2;;;;;;;2
Q22;2018;230000820;230780041;9;2;0;0;6;;1;18
Q22;2018;230000853;230780074;;;;;;;2;2
Q22;2018;230780082;750005068;3;;;;;;;3
Q22;2018;230782617;920028560;;;;1;;;;1
Q22;2018;240000372;240000059;0;0;0;11;0;;0;11
Q22;2018;240000463;240000083;3;;;1;;;;4
Q22;2018;240000489;240000117;17;1;;19;;;10;47
Q22;2018;240000687;240000448;4;;;;;;;4
Q22;2018;250000023;250000015;12;0;0;1;0;;0;13
Q22;2018;250000544;250002284;1;;;1;;;;2
Q22;2018;250000619;250000452;4;;;;;;;4
Q22;2018;250000700;250000452;;;;27;;;;27
Q22;2018;250000718;250000460;10;1;;;;;;11
Q22;2018;250000759;250000569;;;;5;;;;5
Q22;2018;250006954;250000015;374;31;0;30;11;;10;456
Q22;2018;250014008;700004096;2;;;;;;;2
Q22;2018;260000013;260000021;37;1;;29;4;;2;73
Q22;2018;260000120;260016910;4;;;17;;;5;26
Q22;2018;260000138;260000047;8;0;0;10;1;;11;30
Q22;2018;260000146;260000054;;;;4;;;;4
Q22;2018;260000203;260016910;;;;;;;1;1
Q22;2018;260000823;260003264;2;;;;;;;2
Q22;2018;260003157;070001649;1;;;;;;;1
Q22;2018;270000045;270000060;;;;2;;;;2
Q22;2018;270000359;270023724;34;;;;10;;31;75
Q22;2018;270000367;270000086;3;0;0;0;1;;0;4
Q22;2018;270000391;760024042;;;;2;;;;2
Q22;2018;270000425;270000102;1;;;;;;;1
Q22;2018;270000441;270000110;1;;;;;;;1
Q22;2018;270000458;270023724;4;;;;;;1;5
Q22;2018;270000573;270000219;5;;;;;;3;8
Q22;2018;270000912;750814030;1;;;;;;;1
Q22;2018;280000050;280000142;2;0;0;0;0;;0;2
Q22;2018;280000084;280000183;9;;;7;;;32;48
Q22;2018;280000662;280500075;;;;2;;;;2
Q22;2018;280504267;280000134;18;0;0;13;0;;25;56
Q22;2018;290000025;290020700;52;1;0;35;;;2;90
Q22;2018;290000033;290021542;15;;;21;;;2;38
Q22;2018;290000058;290000017;104;5;9;15;5;;1;139
Q22;2018;290000066;290020700;;;;1;;;;1
Q22;2018;290000173;290000041;5;;;12;;;;17
Q22;2018;290000181;290000074;1;;;10;;;;11
Q22;2018;290000256;290000017;;;;3;;;3;6
Q22;2018;290000322;290000108;1;;;;;;;1
Q22;2018;290000553;290021542;1;0;0;0;0;;0;1
Q22;2018;290000728;750821092;11;;;24;;;;35
Q22;2018;290000785;220020739;;;;9;;;;9
