BOR;AN;nofinesset;nofinessej;AUT;SAL;SALANG;SEJ;JOU;ACT;ACT1;ACT2;ACT3;ADU;ENF;GREF;SALAS;CEC;INTENF;INTADU;INTURG;INTCEC;LIT_CHIRC;LIT_CAR;SEJ_CHIRC;JOU_CHIRC
CHIRCAR;2013;760780619;760000307;1;;2;1542;4752;1611;376;0;1235;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;760805770;760780726;1;2;1;677;2558;716;243;0;473;0;0;0;;;0;0;;0;0;34;0;0
CHIRCAR;2013;770019032;770170017;1;3;2;1786;5094;1957;444;0;1513;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;770300135;770000289;1;1;1;891;3057;899;225;0;674;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;780000311;780001236;1;1;1;833;3120;1086;358;0;728;0;0;0;;;;;;;10;31;0;0
CHIRCAR;2013;780300075;780000485;1;2;2;697;3134;760;262;0;610;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;780300406;780018032;1;1;2;1815;6387;2008;1184;0;824;1;0;0;2;3;0;1405;;1185;22;30;0;0
CHIRCAR;2013;780300414;780000675;1;;;105;551;106;105;0;1;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;780300422;780002259;1;;;153;753;156;46;0;110;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;780800256;780110078;1;;1;697;2549;769;82;0;687;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;790000087;790000012;1;2;1;897;3532;948;196;0;752;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;800000143;800000028;1;0;0;102;513;105;105;0;0;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;800006124;800000044;1;2;2;1302;5364;1432;641;0;791;1;0;0;2;3;0;1240;102;1088;18;81;784;5661
CHIRCAR;2013;800015729;800015679;1;2;2;1089;3673;1177;360;0;817;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;810000224;810000471;1;1;1;642;1758;713;138;0;575;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;810000505;810000331;1;1;0;170;824;178;136;0;42;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;810000521;810000380;1;1;0;148;728;155;148;0;7;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;820000057;820000131;1;1;;845;2416;969;141;0;828;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;830000311;830100566;1;1;1;849;3538;929;131;0;798;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;830000345;830100616;1;2;1;1076;3729;1182;387;0;795;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;830100319;750052425;1;4;2;2096;5801;2248;785;0;1463;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;830100574;750821092;1;2;1;517;1518;565;165;0;400;0;0;0;;;0;0;;0;;10;0;0
CHIRCAR;2013;840000483;840000087;1;;;0;0;;;;;0;0;0;;;;;;;;;0;0
CHIRCAR;2013;840001861;840006597;1;2;2;1687;4848;1862;420;0;1442;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;840013312;840003685;1;3;2;1772;4471;1994;812;0;1182;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;850000142;850000019;1;;1;1128;4693;1220;454;0;766;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;860000223;860013077;1;3;2;1807;6564;2022;862;0;1160;1;0;0;2;2;8;630;;601;12;76;624;3834
CHIRCAR;2013;860010321;860010313;1;1;0;88;322;93;37;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0
CHIRCAR;2013;870000064;870000015;1;3;2;1328;4495;1450;666;0;784;1;0;1;2;2;1;758;25;632;40;55;1676;10337
CHIRCAR;2013;870002060;870017415;1;1;;0;0;101;95;4;;0;0;0;;;;;;;;39;0;0
CHIRCAR;2013;880000021;880007059;1;0;0;83;489;89;89;0;0;0;0;0;;;0;0;;0;;16;0;0
CHIRCAR;2013;890975527;890000037;1;;1;887;2878;985;333;0;652;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;900000167;900000365;1;1;1;521;1494;571;36;0;535;0;0;0;;;0;0;;0;;24;0;0
CHIRCAR;2013;910020254;910002773;1;;;1015;4091;1223;210;0;1013;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;910300219;910003888;1;1;3;2495;8351;2737;1113;42;1582;1;1;0;6;5;495;1434;;1102;49;46;151;1012
CHIRCAR;2013;910803543;910017615;1;2;2;1136;4586;1238;337;0;901;0;0;0;;;0;0;;0;;28;0;0
CHIRCAR;2013;920000650;920150059;1;0;1;420;1626;446;10;;436;0;0;1;;;0;0;;0;;;0;0
CHIRCAR;2013;920000684;920150091;1;3;3;1418;3089;1530;19;222;1289;1;1;1;4;6;1017;1231;;1104;38;16;4479;9684
CHIRCAR;2013;920100013;750712184;1;1;;400;1229;424;9;0;415;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;920100039;750712184;1;;;;;;;;;0;0;0;;;;;;;;;;
CHIRCAR;2013;920120011;750821092;1;0;1;266;1066;300;275;0;25;0;0;0;;;0;0;;0;;18;0;0
CHIRCAR;2013;920300043;920001526;1;2;2;648;2979;752;223;0;529;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;920300753;920810736;1;2;1;2588;7882;2854;1750;0;1104;1;0;0;2;2;1;1376;;1258;10;45;0;0
CHIRCAR;2013;920300787;920000981;1;0;0;516;1071;538;33;0;505;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;930000286;930021480;1;1;1;821;3523;2222;433;0;1789;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;930000302;930110036;1;;1;623;1842;672;7;0;665;0;0;0;;;0;0;;0;0;25;0;0
CHIRCAR;2013;930000336;930110069;1;1;;370;1586;412;6;0;406;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;930100037;750712184;1;1;0;105;719;108;83;0;25;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;930300025;930000393;1;2;;768;2777;824;153;0;671;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;930300645;930000682;1;3;2;2568;9681;2782;1160;0;1622;1;0;0;2;2;0;1324;80;1177;0;81;6829;22939
CHIRCAR;2013;940000599;940110042;1;1;1;375;1542;406;58;0;348;0;0;0;;;0;0;;0;0;30;0;0
CHIRCAR;2013;940000649;940150014;1;1;0;114;749;126;56;0;70;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;940100027;750712184;1;3;3;1652;6219;1982;680;0;1302;1;0;1;2;3;0;940;406;752;31;69;927;7249
CHIRCAR;2013;940120017;750821092;1;;;0;0;0;0;0;0;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;940300031;940000706;1;0;0;100;527;106;73;0;33;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;950000307;950110015;1;1;1;589;2969;642;265;0;377;0;0;0;;;0;0;;0;;34;0;0
CHIRCAR;2013;950000323;950013870;1;1;1;571;1994;607;102;0;505;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;950000331;950110049;1;0;1;504;1833;543;2;0;541;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;950000364;950110080;1;1;1;734;3032;867;209;0;658;0;0;0;0;0;0;0;0;0;0;41;0;0
CHIRCAR;2013;970100392;970100178;1;1;;60;410;63;63;0;0;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;970100442;970100228;1;1;1;340;1969;372;129;0;243;0;0;0;;;0;0;;0;;;0;0
CHIRCAR;2013;970211215;970211207;1;2;1;540;1912;547;184;0;363;1;1;0;2;2;1;297;;278;16;8;429;5108
CHIRCAR;2013;970300026;970302022;1;1;1;0;0;45;35;0;10;0;0;0;;;0;;;0;;;0;0
CHIRCAR;2013;970400024;970408589;1;1;1;790;2592;878;114;17;747;1;0;0;2;3;14;790;187;693;15;30;614;4333
CHIRCAR;2013;970400057;970408589;1;2;0;504;1809;525;516;0;9;0;0;0;;;0;0;;0;;25;0;0
CHIRCAR;2013;970462107;970400305;1;0;2;622;1781;668;69;0;599;0;0;0;;;0;0;;0;0;35;0;0
